House to Lot Ratio (Bottom),House to Lot Ratio (Top),Acres (Bottom),Acres (Top),VDL Sale Price (Bottom),VDL Sale Price (Top),Records Used,R^2 Test,MSE Test
0.15,0.2,0.2,0.05,0.15,0.15,13953,0.8245273754189724,4.804403874074955
0.15,0.2,0.15,0.05,0.15,0.15,13953,0.8245273754189724,4.804403874074955
0.2,0.2,0.01,0.1,0.01,0.2,13662,0.8245124715846516,4.175899809290905
0.05,0.2,0.01,0.1,0.01,0.15,14034,0.8245089882273144,5.062054158403075
0.05,0.2,0.05,0.1,0.01,0.15,14034,0.8245089882273144,5.062054158403075
0.1,0.2,0.01,0.15,0.15,0.1,14055,0.8243606688718509,4.708263567581085
0.1,0.2,0.01,0.15,0.2,0.1,14055,0.8243606688718509,4.708263567581085
0.1,0.2,0.01,0.05,0.1,0.2,13853,0.8243486102272735,4.853495943476425
0.05,0.2,0.1,0.2,0.2,0.2,13538,0.8243366337262023,5.181579246198388
0.01,0.2,0.1,0.05,0.15,0.2,13889,0.8243262055948488,5.317082624928658
0.01,0.2,0.05,0.05,0.15,0.2,13889,0.8243262055948488,5.317082624928658
0.2,0.2,0.05,0.1,0.15,0.05,14294,0.8242776088993224,4.24126028436893
0.2,0.2,0.05,0.1,0.1,0.05,14294,0.8242776088993224,4.24126028436893
0.2,0.2,0.05,0.05,0.05,0.1,14114,0.8241773889031827,4.062341482110323
0.2,0.2,0.01,0.15,0.2,0.1,13903,0.8241680017012313,4.431558767551582
0.05,0.2,0.2,0.1,0.05,0.1,14197,0.8241266836689802,5.442446844821404
0.1,0.2,0.1,0.15,0.2,0.15,13823,0.8240084941707443,4.82255791837033
0.1,0.2,0.2,0.15,0.1,0.15,13837,0.8239633415985755,5.037524230062386
0.15,0.2,0.01,0.15,0.05,0.1,14012,0.8239145199362268,4.4636058401355285
0.15,0.2,0.05,0.2,0.05,0.2,13531,0.8239101844291954,4.432142998384119
0.15,0.2,0.2,0.1,0.05,0.1,14079,0.8238883160115329,4.81425143873913
0.01,0.2,0.1,0.15,0.01,0.15,13969,0.8238703778351685,5.49499806281964
0.15,0.2,0.01,0.05,0.2,0.15,13922,0.8238623940612748,4.719466541708466
0.01,0.2,0.1,0.2,0.1,0.2,13630,0.8238371075280951,5.5438362473784135
0.05,0.2,0.05,0.01,0.01,0.2,14118,0.823834338458106,5.292596744340539
0.05,0.2,0.01,0.01,0.01,0.2,14118,0.823834338458106,5.292596744340539
0.05,0.2,0.2,0.01,0.01,0.2,14118,0.823834338458106,5.292596744340539
0.05,0.2,0.15,0.01,0.01,0.2,14118,0.823834338458106,5.292596744340539
0.05,0.2,0.1,0.01,0.01,0.2,14118,0.823834338458106,5.292596744340539
0.01,0.2,0.15,0.01,0.15,0.2,14078,0.8237935321587945,5.461259252427544
0.01,0.2,0.2,0.01,0.15,0.2,14078,0.8237935321587945,5.461259252427544
0.01,0.2,0.1,0.01,0.15,0.2,14078,0.8237935321587945,5.461259252427544
0.01,0.2,0.05,0.01,0.15,0.2,14078,0.8237935321587945,5.461259252427544
0.01,0.2,0.01,0.01,0.15,0.2,14078,0.8237935321587945,5.461259252427544
0.05,0.2,0.01,0.2,0.01,0.15,13866,0.8237517699562871,5.419938324600894
0.2,0.2,0.1,0.2,0.1,0.05,14090,0.8237411177900088,4.152599662438191
0.2,0.2,0.1,0.2,0.05,0.05,14090,0.8237411177900088,4.152599662438191
0.1,0.2,0.2,0.1,0.1,0.2,13744,0.8236804559123216,5.266054331246794
0.05,0.2,0.01,0.15,0.1,0.15,13930,0.82360650427432,5.248578975630561
0.05,0.2,0.05,0.15,0.15,0.01,14578,0.8235821138988422,5.014999472490848
0.05,0.2,0.05,0.15,0.2,0.01,14578,0.8235821138988422,5.014999472490848
0.01,0.2,0.05,0.05,0.2,0.01,14794,0.8235820134803806,5.377140015563085
0.01,0.2,0.05,0.05,0.15,0.01,14794,0.8235820134803806,5.377140015563085
0.1,0.2,0.15,0.05,0.2,0.01,14717,0.8235672177785128,5.070680099445582
0.1,0.2,0.15,0.05,0.15,0.01,14717,0.8235672177785128,5.070680099445582
0.15,0.2,0.05,0.1,0.15,0.01,14551,0.8235310690909503,4.697937120754531
0.15,0.2,0.05,0.1,0.2,0.01,14551,0.8235310690909503,4.697937120754531
0.01,0.2,0.1,0.1,0.05,0.15,14054,0.8234406389853979,5.2758874466418195
0.01,0.2,0.15,0.1,0.05,0.15,14054,0.8234406389853979,5.2758874466418195
0.01,0.2,0.1,0.1,0.05,0.1,14230,0.8234357466428645,5.238389129512695
0.01,0.2,0.15,0.1,0.05,0.1,14230,0.8234357466428645,5.238389129512695
0.2,0.2,0.15,0.1,0.2,0.01,14467,0.823431163045633,4.097247674743707
0.2,0.2,0.15,0.1,0.15,0.01,14467,0.823431163045633,4.097247674743707
0.1,0.2,0.01,0.1,0.15,0.1,14151,0.8233928695588344,5.177104829314609
0.1,0.2,0.05,0.1,0.15,0.1,14151,0.8233928695588344,5.177104829314609
0.1,0.2,0.05,0.2,0.01,0.15,13813,0.8233494842234637,5.100532416511016
0.1,0.2,0.1,0.01,0.01,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.01,0.01,0.01,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.01,0.01,0.05,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.05,0.01,0.05,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.15,0.01,0.01,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.15,0.01,0.05,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.1,0.01,0.05,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.2,0.01,0.05,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.05,0.01,0.01,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.2,0.01,0.01,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.01,0.15,0.05,0.15,13914,0.8233404326866354,4.813159800656383
0.1,0.2,0.2,0.2,0.15,0.1,13914,0.8233185139488985,5.055224186495615
0.1,0.2,0.2,0.2,0.1,0.1,13914,0.8233185139488985,5.055224186495615
0.1,0.2,0.2,0.15,0.01,0.2,13691,0.8233099884358824,5.475063644022603
0.2,0.2,0.01,0.1,0.01,0.01,14475,0.8232536497908651,4.157945520633163
0.2,0.2,0.01,0.1,0.1,0.01,14475,0.8232536497908651,4.157945520633163
0.2,0.2,0.01,0.1,0.05,0.01,14475,0.8232536497908651,4.157945520633163
0.05,0.2,0.01,0.15,0.15,0.2,13713,0.8232121233663532,5.147595357659985
0.1,0.2,0.05,0.1,0.01,0.1,14171,0.8232067608914418,4.944139040672742
0.1,0.2,0.01,0.1,0.01,0.1,14171,0.8232067608914418,4.944139040672742
0.1,0.2,0.15,0.1,0.05,0.2,13772,0.8231787095289116,5.208566639919789
0.1,0.2,0.1,0.1,0.05,0.2,13772,0.8231787095289116,5.208566639919789
0.01,0.2,0.15,0.1,0.1,0.1,14224,0.823110339532063,5.289233445561656
0.01,0.2,0.1,0.1,0.1,0.1,14224,0.823110339532063,5.289233445561656
0.05,0.2,0.01,0.15,0.01,0.15,13963,0.8230405301810388,5.088217011793302
0.1,0.2,0.01,0.05,0.05,0.1,14267,0.8230243131326054,4.917751529203526
0.05,0.2,0.1,0.2,0.05,0.2,13639,0.8230075215636465,5.245566427753426
0.1,0.2,0.01,0.05,0.1,0.01,14722,0.8229982501426356,5.154201298021867
0.1,0.2,0.01,0.05,0.05,0.01,14722,0.8229982501426356,5.154201298021867
0.1,0.2,0.01,0.05,0.01,0.01,14722,0.8229982501426356,5.154201298021867
0.1,0.2,0.05,0.2,0.15,0.15,13755,0.8229762982138356,5.225915930266187
0.2,0.2,0.1,0.1,0.2,0.15,13764,0.8229128392497899,4.683933261883657
0.1,0.2,0.2,0.2,0.1,0.2,13541,0.8229118614176076,5.019616439464533
0.01,0.2,0.15,0.1,0.01,0.15,14058,0.8228701161209748,5.280808601420915
0.01,0.2,0.1,0.1,0.01,0.15,14058,0.8228701161209748,5.280808601420915
0.1,0.2,0.15,0.2,0.2,0.2,13487,0.822855218094803,4.669408763421655
0.1,0.2,0.15,0.1,0.1,0.15,13952,0.8227774381526196,4.867021146713973
0.1,0.2,0.1,0.1,0.1,0.15,13952,0.8227774381526196,4.867021146713973
0.1,0.2,0.05,0.15,0.2,0.15,13838,0.8227298642545807,4.969390452308834
0.2,0.2,0.2,0.1,0.2,0.1,13988,0.822645219346282,4.315222523025592
0.05,0.2,0.1,0.01,0.05,0.2,14082,0.8226216898195026,5.2113900559587805
0.05,0.2,0.01,0.01,0.05,0.2,14082,0.8226216898195026,5.2113900559587805
0.05,0.2,0.05,0.01,0.05,0.2,14082,0.8226216898195026,5.2113900559587805
0.05,0.2,0.2,0.01,0.05,0.2,14082,0.8226216898195026,5.2113900559587805
0.05,0.2,0.15,0.01,0.05,0.2,14082,0.8226216898195026,5.2113900559587805
0.05,0.2,0.15,0.1,0.2,0.2,13746,0.8225998152759688,5.474292404433918
0.05,0.2,0.1,0.1,0.2,0.2,13746,0.8225998152759688,5.474292404433918
0.01,0.2,0.2,0.1,0.1,0.1,14219,0.822574150766723,5.5238920000248815
0.01,0.2,0.01,0.05,0.1,0.1,14315,0.8225557049939721,5.486159898215315
0.1,0.2,0.15,0.01,0.05,0.15,14224,0.8225188919355483,4.865049253445853
0.1,0.2,0.2,0.01,0.05,0.15,14224,0.8225188919355483,4.865049253445853
0.1,0.2,0.1,0.01,0.05,0.15,14224,0.8225188919355483,4.865049253445853
0.1,0.2,0.01,0.01,0.05,0.15,14224,0.8225188919355483,4.865049253445853
0.1,0.2,0.05,0.01,0.05,0.15,14224,0.8225188919355483,4.865049253445853
0.05,0.2,0.15,0.05,0.15,0.15,14070,0.8224741601531784,5.413546708929289
0.01,0.2,0.2,0.2,0.1,0.01,14457,0.8224678633112124,5.696367528223121
0.01,0.2,0.2,0.2,0.01,0.01,14457,0.8224678633112124,5.696367528223121
0.01,0.2,0.2,0.2,0.05,0.01,14457,0.8224678633112124,5.696367528223121
0.01,0.2,0.2,0.2,0.15,0.01,14457,0.8224678633112124,5.696367528223121
0.01,0.2,0.2,0.2,0.2,0.01,14457,0.8224678633112124,5.696367528223121
0.15,0.2,0.01,0.2,0.15,0.1,13882,0.8224545823499232,4.548687183556603
0.15,0.2,0.01,0.2,0.2,0.1,13882,0.8224545823499232,4.548687183556603
0.05,0.2,0.2,0.01,0.01,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.1,0.01,0.1,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.01,0.01,0.05,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.2,0.01,0.15,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.15,0.01,0.2,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.05,0.01,0.05,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.01,0.01,0.1,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.05,0.01,0.15,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.15,0.01,0.01,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.15,0.01,0.1,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.2,0.01,0.05,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.1,0.01,0.05,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.05,0.01,0.1,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.1,0.01,0.01,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.1,0.01,0.15,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.01,0.01,0.2,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.01,0.01,0.15,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.15,0.01,0.15,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.05,0.01,0.2,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.01,0.01,0.01,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.1,0.01,0.2,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.05,0.01,0.01,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.2,0.01,0.1,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.15,0.01,0.05,0.01,15001,0.8224099029882066,5.418924986768745
0.05,0.2,0.2,0.01,0.2,0.01,15001,0.8224099029882066,5.418924986768745
0.01,0.2,0.2,0.1,0.05,0.2,13840,0.8222935112124876,5.617722689350668
0.05,0.2,0.1,0.1,0.01,0.01,14666,0.8222815569127832,5.1147716005350405
0.05,0.2,0.1,0.1,0.05,0.01,14666,0.8222815569127832,5.1147716005350405
0.05,0.2,0.15,0.1,0.1,0.01,14666,0.8222815569127832,5.1147716005350405
0.05,0.2,0.15,0.1,0.05,0.01,14666,0.8222815569127832,5.1147716005350405
0.05,0.2,0.15,0.1,0.01,0.01,14666,0.8222815569127832,5.1147716005350405
0.05,0.2,0.1,0.1,0.1,0.01,14666,0.8222815569127832,5.1147716005350405
0.01,0.2,0.05,0.15,0.1,0.1,14140,0.8222694430513304,5.248493500826443
0.01,0.2,0.1,0.05,0.05,0.01,14794,0.8222354256898801,5.489997288004809
0.01,0.2,0.1,0.05,0.01,0.01,14794,0.8222354256898801,5.489997288004809
0.01,0.2,0.1,0.05,0.1,0.01,14794,0.8222354256898801,5.489997288004809
0.1,0.2,0.05,0.15,0.01,0.15,13911,0.8221977792840311,4.688312478940633
0.2,0.2,0.2,0.05,0.1,0.1,14087,0.8221912129010236,4.336413781047311
0.2,0.2,0.15,0.05,0.1,0.1,14087,0.8221912129010236,4.336413781047311
0.05,0.2,0.1,0.2,0.15,0.2,13600,0.8221855274355311,5.549650784939135
0.01,0.2,0.15,0.05,0.01,0.2,13957,0.8221488151310187,5.507645340522396
0.05,0.2,0.01,0.1,0.05,0.15,14030,0.8221404237060341,5.139436779623506
0.05,0.2,0.05,0.1,0.05,0.15,14030,0.8221404237060341,5.139436779623506
0.01,0.2,0.15,0.05,0.05,0.2,13936,0.8220130554333595,5.39249759784187
0.15,0.2,0.01,0.15,0.1,0.1,14001,0.8216550775911652,4.538805955309617
0.1,0.2,0.1,0.1,0.01,0.1,14158,0.8216472732563591,5.134036260720544
0.1,0.2,0.15,0.1,0.01,0.1,14158,0.8216472732563591,5.134036260720544
0.1,0.2,0.01,0.1,0.2,0.01,14626,0.8216427985783646,5.07102820125925
0.1,0.2,0.01,0.1,0.15,0.01,14626,0.8216427985783646,5.07102820125925
0.05,0.2,0.05,0.01,0.15,0.2,14050,0.8216325823164868,5.201640583026968
0.05,0.2,0.1,0.01,0.15,0.2,14050,0.8216325823164868,5.201640583026968
0.05,0.2,0.15,0.01,0.15,0.2,14050,0.8216325823164868,5.201640583026968
0.05,0.2,0.01,0.01,0.15,0.2,14050,0.8216325823164868,5.201640583026968
0.05,0.2,0.2,0.01,0.15,0.2,14050,0.8216325823164868,5.201640583026968
0.05,0.2,0.2,0.15,0.05,0.15,13911,0.8216068712140581,5.651621379669135
0.1,0.2,0.2,0.05,0.1,0.2,13850,0.8215957929896026,4.870820609516573
0.2,0.2,0.15,0.05,0.15,0.1,14086,0.8215712124643616,4.3305801223197005
0.2,0.2,0.2,0.05,0.15,0.1,14086,0.8215712124643616,4.3305801223197005
0.2,0.2,0.2,0.05,0.2,0.1,14086,0.8215712124643616,4.3305801223197005
0.2,0.2,0.15,0.05,0.2,0.1,14086,0.8215712124643616,4.3305801223197005
0.05,0.2,0.01,0.1,0.15,0.01,14671,0.8215242648992233,5.2211123495594425
0.05,0.2,0.01,0.1,0.2,0.01,14671,0.8215242648992233,5.2211123495594425
0.05,0.2,0.15,0.05,0.2,0.15,14037,0.8214961219132568,5.4344074103019775
0.05,0.2,0.01,0.05,0.01,0.1,14316,0.8214797035207108,5.399773418740217
0.05,0.2,0.2,0.1,0.2,0.2,13741,0.8214460894040364,5.19814721490859
0.05,0.2,0.05,0.05,0.1,0.2,13898,0.8213788618356834,5.453395469220233
0.05,0.2,0.1,0.05,0.1,0.2,13898,0.8213788618356834,5.453395469220233
0.1,0.2,0.01,0.15,0.01,0.1,14086,0.8213149333077457,5.031969843492167
0.2,0.2,0.15,0.1,0.1,0.15,13801,0.8212937763771087,4.439409646614757
0.1,0.2,0.05,0.2,0.2,0.2,13531,0.821286126978765,4.819666638783049
0.01,0.2,0.2,0.2,0.2,0.1,13981,0.8212720865934304,5.240455160023129
0.01,0.2,0.15,0.1,0.01,0.2,13877,0.8212278003589903,5.038632636314679
0.01,0.2,0.1,0.1,0.01,0.2,13877,0.8212278003589903,5.038632636314679
0.01,0.2,0.2,0.05,0.2,0.01,14790,0.8212162239425849,5.452160031925318
0.01,0.2,0.2,0.05,0.15,0.01,14790,0.8212162239425849,5.452160031925318
0.2,0.2,0.15,0.1,0.01,0.01,14468,0.8212157013730049,4.262860557413228
0.2,0.2,0.15,0.1,0.1,0.01,14468,0.8212157013730049,4.262860557413228
0.2,0.2,0.15,0.1,0.05,0.01,14468,0.8212157013730049,4.262860557413228
0.01,0.2,0.05,0.05,0.1,0.01,14795,0.8211728431268623,5.73174453856932
0.01,0.2,0.05,0.05,0.05,0.01,14795,0.8211728431268623,5.73174453856932
0.01,0.2,0.05,0.05,0.01,0.01,14795,0.8211728431268623,5.73174453856932
0.1,0.2,0.01,0.15,0.2,0.15,13845,0.8211649392782432,5.123948450906682
0.01,0.2,0.05,0.15,0.05,0.15,13980,0.8211360558454831,5.293888717231359
0.1,0.2,0.15,0.2,0.05,0.2,13588,0.8209449102751094,5.1690316505433085
0.1,0.2,0.15,0.1,0.01,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.15,0.1,0.1,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.1,0.1,0.05,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.15,0.1,0.05,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.1,0.1,0.01,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.1,0.1,0.1,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.2,0.1,0.01,0.01,14616,0.8208514376113101,4.968103671893713
0.1,0.2,0.2,0.1,0.1,0.01,14616,0.8208514376113101,4.968103671893713
0.1,0.2,0.2,0.1,0.05,0.01,14616,0.8208514376113101,4.968103671893713
0.15,0.2,0.2,0.2,0.05,0.2,13502,0.8208477952556069,4.449349665947055
0.05,0.2,0.05,0.2,0.05,0.15,13854,0.8208142321274996,5.618248688729281
0.05,0.2,0.15,0.1,0.2,0.15,13957,0.8208007509474274,5.149874364702319
0.05,0.2,0.1,0.1,0.2,0.15,13957,0.8208007509474274,5.149874364702319
0.01,0.2,0.1,0.1,0.05,0.2,13845,0.8206742244165404,5.531395350723855
0.01,0.2,0.15,0.1,0.05,0.2,13845,0.8206742244165404,5.531395350723855
0.01,0.2,0.05,0.2,0.1,0.15,13853,0.8206300444910493,5.7897274903750775
0.1,0.2,0.2,0.2,0.2,0.01,14386,0.8206249179249876,5.1240261678611025
0.01,0.2,0.05,0.2,0.15,0.05,14315,0.8205513720889175,5.4138067951750815
0.01,0.2,0.05,0.2,0.1,0.05,14315,0.8205513720889175,5.4138067951750815
0.1,0.2,0.05,0.05,0.15,0.1,14240,0.8205499309498637,4.921992308095426
0.1,0.2,0.1,0.05,0.15,0.1,14240,0.8205499309498637,4.921992308095426
0.2,0.2,0.2,0.05,0.05,0.2,13730,0.820524828636232,4.298403776186004
0.2,0.2,0.15,0.05,0.05,0.2,13730,0.820524828636232,4.298403776186004
0.05,0.2,0.15,0.05,0.01,0.1,14311,0.8204304772733371,5.539921651647408
0.01,0.2,0.05,0.01,0.05,0.15,14293,0.8203141939962023,5.786745478009764
0.01,0.2,0.01,0.01,0.05,0.15,14293,0.8203141939962023,5.786745478009764
0.01,0.2,0.15,0.01,0.05,0.15,14293,0.8203141939962023,5.786745478009764
0.01,0.2,0.2,0.01,0.05,0.15,14293,0.8203141939962023,5.786745478009764
0.01,0.2,0.1,0.01,0.05,0.15,14293,0.8203141939962023,5.786745478009764
0.1,0.2,0.2,0.1,0.05,0.1,14152,0.8202840893660928,4.8760091485057195
0.01,0.2,0.2,0.05,0.2,0.15,14064,0.8202459386550598,5.637748761030572
0.1,0.2,0.15,0.2,0.1,0.15,13763,0.8202400428762425,5.32371516077932
0.05,0.2,0.01,0.05,0.05,0.15,14108,0.8201636850034891,5.073943851029547
0.1,0.2,0.1,0.2,0.01,0.05,14240,0.820161539022992,4.7976875403235875
0.2,0.2,0.1,0.05,0.05,0.2,13731,0.8201426333049288,4.329886557504203
0.01,0.2,0.1,0.15,0.01,0.2,13790,0.8201189056920819,5.651165358742523
0.1,0.2,0.1,0.05,0.1,0.1,14241,0.8201142389476588,4.955618287631706
0.1,0.2,0.05,0.05,0.1,0.1,14241,0.8201142389476588,4.955618287631706
0.01,0.2,0.1,0.05,0.2,0.05,14606,0.8200915797018173,5.198078237363581
0.05,0.2,0.01,0.05,0.1,0.05,14583,0.820087540522908,4.8857126403157345
0.05,0.2,0.01,0.05,0.15,0.05,14583,0.820087540522908,4.8857126403157345
0.1,0.2,0.01,0.05,0.01,0.15,14076,0.8200086697282901,5.775341293468205
0.1,0.2,0.15,0.15,0.15,0.15,13822,0.8199818220758086,5.073527755107167
0.1,0.2,0.1,0.15,0.01,0.01,14515,0.8199438661361478,5.298973077755331
0.1,0.2,0.1,0.15,0.05,0.01,14515,0.8199438661361478,5.298973077755331
0.1,0.2,0.1,0.15,0.1,0.01,14515,0.8199438661361478,5.298973077755331
0.01,0.2,0.01,0.05,0.05,0.15,14136,0.8199416897908576,5.772464595303335
0.1,0.2,0.05,0.05,0.01,0.1,14269,0.8198720916848373,5.109621027534896
0.1,0.2,0.1,0.05,0.01,0.1,14269,0.8198720916848373,5.109621027534896
0.1,0.2,0.1,0.15,0.05,0.1,14057,0.819869796577595,4.857614455139594
0.05,0.2,0.15,0.15,0.05,0.15,13921,0.8198638578234213,5.476971552211106
0.05,0.2,0.01,0.15,0.2,0.01,14585,0.8198622111244104,4.8080913789345034
0.05,0.2,0.01,0.15,0.15,0.01,14585,0.8198622111244104,4.8080913789345034
0.15,0.2,0.1,0.15,0.01,0.05,14275,0.8197664207920881,4.807998170191195
0.2,0.2,0.1,0.1,0.2,0.05,14288,0.8197512715533362,4.3267845434305485
0.1,0.2,0.15,0.15,0.05,0.1,14041,0.8197410849015778,4.929788838571431
0.1,0.2,0.05,0.2,0.1,0.2,13577,0.8197330030120035,5.194224615877476
0.01,0.2,0.15,0.15,0.05,0.15,13949,0.8196778704280387,5.235290336872303
0.05,0.2,0.2,0.1,0.01,0.05,14492,0.8196653095107167,5.2769018283002165
0.05,0.2,0.2,0.1,0.05,0.05,14492,0.8196653095107167,5.2769018283002165
0.01,0.2,0.2,0.1,0.15,0.01,14688,0.8196440885083125,5.804236810428822
0.01,0.2,0.2,0.1,0.2,0.01,14688,0.8196440885083125,5.804236810428822
0.01,0.2,0.2,0.05,0.01,0.2,13956,0.8195897907446921,5.560239590478504
0.15,0.2,0.1,0.1,0.05,0.01,14549,0.8195482636949654,4.8336963811611975
0.15,0.2,0.1,0.1,0.1,0.01,14549,0.8195482636949654,4.8336963811611975
0.15,0.2,0.1,0.1,0.01,0.01,14549,0.8195482636949654,4.8336963811611975
0.1,0.2,0.2,0.15,0.15,0.01,14486,0.819545814390075,5.468512728056062
0.1,0.2,0.2,0.15,0.1,0.01,14486,0.819545814390075,5.468512728056062
0.1,0.2,0.2,0.15,0.01,0.01,14486,0.819545814390075,5.468512728056062
0.1,0.2,0.2,0.15,0.2,0.01,14486,0.819545814390075,5.468512728056062
0.1,0.2,0.2,0.15,0.05,0.01,14486,0.819545814390075,5.468512728056062
0.01,0.2,0.2,0.2,0.1,0.2,13612,0.8194738168184992,5.7316339753777035
0.05,0.2,0.1,0.05,0.2,0.05,14578,0.8194649402496895,5.247108498786272
0.05,0.2,0.05,0.1,0.15,0.1,14195,0.8194453347344962,5.341985874522316
0.05,0.2,0.01,0.1,0.15,0.1,14195,0.8194453347344962,5.341985874522316
0.1,0.2,0.01,0.15,0.1,0.05,14362,0.819378414957807,5.125512522260697
0.1,0.2,0.1,0.1,0.05,0.1,14157,0.8192845828262542,5.18856719485841
0.1,0.2,0.15,0.1,0.05,0.1,14157,0.8192845828262542,5.18856719485841
0.15,0.2,0.15,0.01,0.2,0.1,14365,0.8192267224458116,4.6862054076613076
0.15,0.2,0.05,0.01,0.2,0.1,14365,0.8192267224458116,4.6862054076613076
0.15,0.2,0.1,0.01,0.2,0.1,14365,0.8192267224458116,4.6862054076613076
0.15,0.2,0.2,0.01,0.2,0.1,14365,0.8192267224458116,4.6862054076613076
0.15,0.2,0.01,0.01,0.2,0.1,14365,0.8192267224458116,4.6862054076613076
0.1,0.2,0.1,0.05,0.2,0.2,13809,0.8191818242008942,5.265892354120986
0.1,0.2,0.05,0.05,0.2,0.2,13809,0.8191818242008942,5.265892354120986
0.05,0.2,0.05,0.2,0.15,0.15,13802,0.8191469592105692,5.293005228786358
0.2,0.2,0.15,0.15,0.15,0.2,13491,0.8191051660148956,4.103297092249044
0.1,0.2,0.05,0.1,0.01,0.15,13989,0.8190579793266459,4.994563845222852
0.1,0.2,0.01,0.1,0.01,0.15,13989,0.8190579793266459,4.994563845222852
0.1,0.2,0.2,0.1,0.15,0.01,14615,0.8190009524373218,5.1352425514027695
0.1,0.2,0.2,0.1,0.2,0.01,14615,0.8190009524373218,5.1352425514027695
0.05,0.2,0.15,0.01,0.01,0.1,14513,0.8190002180959327,5.08777978712992
0.05,0.2,0.05,0.01,0.01,0.1,14513,0.8190002180959327,5.08777978712992
0.05,0.2,0.01,0.01,0.01,0.1,14513,0.8190002180959327,5.08777978712992
0.05,0.2,0.1,0.01,0.01,0.1,14513,0.8190002180959327,5.08777978712992
0.05,0.2,0.2,0.01,0.01,0.1,14513,0.8190002180959327,5.08777978712992
0.15,0.2,0.15,0.1,0.05,0.15,13907,0.8189001129761504,4.483223752003279
0.1,0.2,0.05,0.1,0.15,0.15,13933,0.8188723687581614,4.91326981511655
0.1,0.2,0.01,0.1,0.15,0.15,13933,0.8188723687581614,4.91326981511655
0.15,0.2,0.01,0.1,0.05,0.1,14090,0.8188430882200721,4.9967777486878635
0.01,0.2,0.1,0.15,0.1,0.15,13936,0.8188299739824273,5.72865354205652
0.05,0.2,0.01,0.15,0.05,0.15,13959,0.8187975133226147,5.229599536134679
0.05,0.2,0.15,0.01,0.2,0.2,14013,0.8187774405932213,5.346042033125984
0.05,0.2,0.2,0.01,0.2,0.2,14013,0.8187774405932213,5.346042033125984
0.05,0.2,0.1,0.01,0.2,0.2,14013,0.8187774405932213,5.346042033125984
0.05,0.2,0.05,0.01,0.2,0.2,14013,0.8187774405932213,5.346042033125984
0.05,0.2,0.01,0.01,0.2,0.2,14013,0.8187774405932213,5.346042033125984
0.1,0.2,0.01,0.15,0.1,0.01,14541,0.8186970858790272,4.923660248670279
0.1,0.2,0.01,0.15,0.01,0.01,14541,0.8186970858790272,4.923660248670279
0.1,0.2,0.01,0.15,0.05,0.01,14541,0.8186970858790272,4.923660248670279
0.1,0.2,0.2,0.05,0.05,0.15,14059,0.8186779795885837,5.489641384981342
0.1,0.2,0.15,0.15,0.01,0.15,13880,0.8186405520954531,5.085806148475996
0.05,0.2,0.2,0.1,0.01,0.2,13844,0.818619764540704,5.4072358808013465
